pmid,title,abstract,in_linguistic,in_setfit,ling_score,setfit_confidence,primary_entity_long,primary_entity_short,primary_score,status,matched_long_short,all_long,all_short,ner_source,ner_confidence,entity_from_title,db_keyword_found,db_keyword_score,title_entity_in_ner,very_high_conf,all_urls,resource_url,has_resource_url,url_context,article_count,url_status,url_final,url_score,url_is_live,url_likelihood,url_indicators_found,url_wayback_used
34864908,"RCSB Protein Data Bank: improved annotation, search and visualization of membrane protein structures archived in the PDB.","<h4>Motivation</h4>Membrane proteins are encoded by approximately one fifth of human genes but account for more than half of all US FDA approved drug targets. Thanks to new technological advances, the number of membrane proteins archived in the PDB is growing rapidly. However, automatic identification of membrane proteins or inference of membrane location is not a trivial task.<h4>Results</h4>We present recent improvements to the RCSB Protein Data Bank web portal (RCSB PDB, rcsb.org) that provide a wealth of new membrane protein annotations integrated from four external resources: OPM, PDBTM, MemProtMD and mpstruc. We have substantially enhanced the presentation of data on membrane proteins. The number of membrane proteins with annotations available on rcsb.org was increased by ∼80%. Users can search for these annotations, explore corresponding tree hierarchies, display membrane segments at the 1D amino acid sequence level, and visualize the predicted location of the membrane layer in 3D.<h4>Availability and implementation</h4>Annotations, search, tree data and visualization are available at our rcsb.org web portal. Membrane visualization is supported by the open-source Mol* viewer (molstar.org and github.com/molstar/molstar).<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",True,False,3.5,,,rcsb,16.894579229999998,ok,,memprotmd,pdb | opm | pdbtm | 3d.<h4 | bank | rcsb pdb,v2,0.89457923,RCSB Protein Data Bank,True,4.0,False,False,,https://www.rcsb.org/,True,websearch_recovery: HIGH,1,200.0,https://www.rcsb.org/,65,True,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: mutation; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Content: portal; Content: web service,False
34864908,"RCSB Protein Data Bank: improved annotation, search and visualization of membrane protein structures archived in the PDB.","<h4>Motivation</h4>Membrane proteins are encoded by approximately one fifth of human genes but account for more than half of all US FDA approved drug targets. Thanks to new technological advances, the number of membrane proteins archived in the PDB is growing rapidly. However, automatic identification of membrane proteins or inference of membrane location is not a trivial task.<h4>Results</h4>We present recent improvements to the RCSB Protein Data Bank web portal (RCSB PDB, rcsb.org) that provide a wealth of new membrane protein annotations integrated from four external resources: OPM, PDBTM, MemProtMD and mpstruc. We have substantially enhanced the presentation of data on membrane proteins. The number of membrane proteins with annotations available on rcsb.org was increased by ∼80%. Users can search for these annotations, explore corresponding tree hierarchies, display membrane segments at the 1D amino acid sequence level, and visualize the predicted location of the membrane layer in 3D.<h4>Availability and implementation</h4>Annotations, search, tree data and visualization are available at our rcsb.org web portal. Membrane visualization is supported by the open-source Mol* viewer (molstar.org and github.com/molstar/molstar).<h4>Supplementary information</h4>Supplementary data are available at Bioinformatics online.",True,False,3.5,,,rcsb,16.894579229999998,ok,,memprotmd,pdb | opm | pdbtm | 3d.<h4 | bank | rcsb pdb,v2,0.89457923,RCSB Protein Data Bank,True,4.0,False,False,,https://www.rcsb.org/,True,websearch_recovery: HIGH,1,200.0,https://www.rcsb.org/,65,True,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: mutation; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Content: portal; Content: web service,False
38927512,Expanding and Enriching the LncRNA Gene-Disease Landscape Using the GeneCaRNA Database.,"The GeneCaRNA human gene database is a member of the GeneCards Suite. It presents ~280,000 human non-coding RNA genes, identified algorithmically from ~690,000 RNAcentral transcripts. This expands by ~tenfold the ncRNA gene count relative to other sources. GeneCaRNA thus contains ~120,000 long non-coding RNAs (LncRNAs, >200 bases long), including ~100,000 novel genes. The latter have sparse functional information, a vast terra incognita for future research. LncRNA genes are uniformly represented on all nuclear chromosomes, with 10 genes on mitochondrial DNA. Data obtained from MalaCards, another GeneCards Suite member, finds 1547 genes associated with 1 to 50 diseases. About 15% of the associations portray experimental evidence, with cancers tending to be multigenic. Preliminary text mining within GeneCaRNA discovers interactions of lncRNA transcripts with target gene products, with 25% being ncRNAs and 75% proteins. GeneCaRNA has a biological pathways section, which at present shows 131 pathways for 38 lncRNA genes, a basis for future expansion. Finally, our GeneHancer database provides regulatory elements for ~110,000 lncRNA genes, offering pointers for co-regulated genes and genetic linkages from enhancers to diseases. We anticipate that the broad vista provided by GeneCaRNA will serve as an essential guide for further lncRNA research in disease decipherment.",False,True,,0.7137048,genecarna,,16.6879092,ok,,genecarna human gene database | genecards | rnacentral | malacards | genehancer,,v2,0.6879092,,True,5.0,False,False,,https://www.genecards.org/genecarna,True,websearch_recovery: HIGH,1,403.0,https://www.genecards.org/genecarna,49,True,CRITICAL,Content: data access; Content: genome; Title: gene; Content: protein; Content: molecular; Content: biological; Content: mutation; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,True
36352543,"Centralization and prospective audit of cystectomy are necessary: a commentary on the case for centralization, supported by a contemporary series utilizing the ANZUP cystectomy database.","Bladder cancer (BC) outcomes are unacceptably poor. In Australia, BC survival is actually deteriorating. There is an urgent need to improve outcomes in BC patients, which requires a multipronged approach. One area deserving closer scrutiny is radical cystectomy. Audit is necessary to identify areas for improvement and without it, outcomes remain unknown. Evidence convincingly shows high-volume surgeons and centers improve cystectomy outcomes including overall survival, yet centralization has still not occurred. The Australia and New Zealand Urogenital and Prostate (ANZUP) Cancer Trials Group cystectomy database has been established to facilitate cystectomy audit in Australia and New Zealand. We present initial data from the ANZUP cystectomy database from a single high-volume center, discuss the benefits of centralization and its challenges in the Asia-Pacific context.",True,False,3.0,,,anzup,16.6877836,ok,,,nzup,v2,0.6877836,Centralization and prospective audit of cystectomy are necessary,True,5.0,False,False,,https://anzup.org.au,True,websearch_recovery: MEDIUM,1,200.0,https://anzup.org.au/,22,True,CRITICAL,Content: gene; Content: archive; Content: collection; Content: resource; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: server,False
37459490,Latin American and Caribbean Health Resources: The VHL Regional Portal.,"This column provides an overview of the Virtual Health Library (VHL) Regional Portal, a resource provided by Pan American Health Organization and others with the purpose of communicating and exchanging health experiences and information for Latin American and Caribbean countries. The content is organized in four sub-portals: the VHL Model, which describes health information and knowledge management to structures and guides; LILACS, the Latin American and Caribbean Index Health Science Literature; DeCS, Descriptors Health Sciences, a controlled vocabulary; and Training, which gathers and organizes information for librarians, developers, and users who are interested in construction and use of VHL methodologies. An overview of the resource and sample search is discussed.",False,True,,0.60778105,,vhl,16.64228594,ok,,latin american and caribbean health resources | latin american and caribbean index health science literature | library,decs,v2,0.64228594,Latin American and Caribbean Health Resources,True,8.0,False,False,,http://www.cancer-genetics.org/VHL.htm,True,websearch_recovery: HIGH,1,200.0,http://www.cancer-genetics.org/VHL.htm,65,True,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: Ensembl; Content: genomics; Content: genome; Title: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: variant; Content: mutation; Content: expression; Content: repository; Content: collection; Content: search; Content: query; Content: submit; Content: curated; Content: data; Content: database,False
40380393,Building a Knowledge Base for Variant Annotation Using Therapy Recommendations in cBioPortal.,"Molecular tumor boards present special challenges when it comes to information collection for case preparation. It is one of the most time-consuming tasks participating pathologists and oncologists face, limiting the number of cases that can be discussed in these specialized tumor boards and in turn can profit from a potential highly personalized therapy. Digital support is a necessity to enable medical professionals to efficiently make use of the vast amount of data available for each patient and their genomic and clinical profile. This includes historically recommended therapies for patients with molecularly similar tumors. To combat this issue, we developed an extension for the MTB-cBioPortal in collaboration with clinicians, enabling users to access previously documented therapy recommendations combined with corresponding follow-up data based on HL7 FHIR profiles and modules established in the Medical Informatics Initiative (MII). The information is made available through an additional annotation in the MTB-cBioPortal patient view. In doing so we intend to improve the efficiency of the case preparation process for molecular tumor boards and lay the groundwork for a potential multicentric exchange of therapy recommendations and follow-up data.",False,True,,0.6362528,bioportal,,16.6194457,ok,,a knowledge base for variant annotation using therapy recommendations in | cbioportal | mtb-cbioportal,mtb | mii,v2,0.6194457,,True,5.0,False,False,,https://bioportal.bioontology.org,True,websearch_recovery: HIGH,1,403.0,https://bioportal.bioontology.org/,83,True,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: genomics; Content: proteomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: mutation; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server; Title: portal; Content: web service; ★ TITLE BONUS: 'portal' in page title,True
35612078,Building an i2b2-Based Population Repository for COVID-19 Research.,"Reuse of Electronic Health Records (EHRs) for specific diseases such as COVID-19 requires data to be recorded and persisted according to international standards. Since the beginning of the COVID-19 pandemic, Hospital Universitario 12 de Octubre (H12O) evolved its EHRs: it identified, modeled and standardized the concepts related to this new disease in an agile, flexible and staged way. Thus, data from more than 200,000 COVID-19 cases were extracted, transformed, and loaded into an i2b2 repository. This effort allowed H12O to share data with worldwide networks such as the TriNetX platform and the 4CE Consortium.",False,True,,0.673258,,i2b2,16.5841747,ok,,,,v2,0.5841747,,True,5.0,False,False,,https://www.i2b2.org,True,websearch_recovery: HIGH,1,200.0,https://www.i2b2.org/,11,True,HIGH,Content: resource; Content: platform; Content: search; Content: submit; Content: data; Content: portal,False
35325185,DAVID: a web server for functional enrichment analysis and functional annotation of gene lists (2021 update).,"DAVID is a popular bioinformatics resource system including a web server and web service for functional annotation and enrichment analyses of gene lists. It consists of a comprehensive knowledgebase and a set of functional analysis tools. Here, we report all updates made in 2021. The DAVID Gene system was rebuilt to gain coverage of more organisms, which increased the taxonomy coverage from 17 399 to 55 464. All existing annotation types have been updated, if available, based on the new DAVID Gene system. Compared with the last version, the number of gene-term records for most annotation types within the updated Knowledgebase have significantly increased. Moreover, we have incorporated new annotations in the Knowledgebase including small molecule-gene interactions from PubChem, drug-gene interactions from DrugBank, tissue expression information from the Human Protein Atlas, disease information from DisGeNET, and pathways from WikiPathways and PathBank. Eight of ten subgroups split from Uniprot Keyword annotation were assigned to specific types. Finally, we added a species parameter for uploading a list of gene symbols to minimize the ambiguity between species, which increases the efficiency of the list upload and eliminates confusion for users. These current updates have significantly expanded the Knowledgebase and enhanced the discovery power of DAVID.",True,False,3.0,,,david,16.0,ok,,a web server for functional enrichment analysis and functional annotation of gene lists (2021 update) | pubchem | drugbank | human protein atlas | disgenet | wikipathways,,spacy,0.0,DAVID,True,5.0,True,True,,https://davidbioinformatics.nih.gov,True,websearch_recovery: HIGH,1,200.0,https://davidbioinformatics.nih.gov/,46,True,CRITICAL,Content: NCBI; Content: NIH; Content: Ensembl; Title: bioinformatics; Content: gene; Content: protein; Content: biological; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Title: annotation; Content: data; Content: database; Content: server; Content: web service,False
37259264,scLiverDB: a Database of Human and Mouse Liver Transcriptome Landscapes at Single-Cell Resolution.,"The liver is critical for the digestive and immune systems. Although the physiology and pathology of liver have been well studied and many scRNA-seq data are generated, a database and landscape for characterizing cell types and gene expression in different liver diseases or developmental stages at single-cell resolution are lacking. Hence, scLiverDB is developed, a specialized database for human and mouse liver transcriptomes to unravel the landscape of liver cell types, cell heterogeneity and gene expression at single-cell resolution across various liver diseases/cell types/developmental stages. To date, 62 datasets including 9,050 samples and 1,741,734 cells is curated. A uniform workflow is used, which included quality control, dimensional reduction, clustering, and cell-type annotation to analyze datasets on the same platform; integrated manual and automatic methods for accurate cell-type identification and provided a user-friendly web interface with multiscale functions. There are two case studies to show the usefulness of scLiverDB, which identified the LTB (lymphotoxin Beta) gene as a potential biomarker of lymphoid cells differentiation and showed the expression changes of Foxa3 (forkhead box A3) in liver chronic progressive diseases. This work provides a crucial resource to resolve molecular and cellular information in normal, diseased, and developing human and mouse livers.",True,False,3.5,,scliverdb,,16.0,ok,,a database of human and mouse liver transcriptome landscapes at single-cell resolution,ltb,spacy,0.0,scLiverDB,True,6.0,True,True,,http://bioinfo.life.hust.edu.cn/liverdb,True,websearch_recovery: HIGH,1,,http://bioinfo.life.hust.edu.cn/liverdb,0,False,VERY LOW,,False
38688470,"The National Sleep Research Resource: making data findable, accessible, interoperable, reusable and promoting sleep science.","This paper presents a comprehensive overview of the National Sleep Research Resource (NSRR), a National Heart Lung and Blood Institute-supported repository developed to share data from clinical studies focused on the evaluation of sleep disorders. The NSRR addresses challenges presented by the heterogeneity of sleep-related data, leveraging innovative strategies to optimize the quality and accessibility of available datasets. It provides authorized users with secure centralized access to a large quantity of sleep-related data including polysomnography, actigraphy, demographics, patient-reported outcomes, and other data. In developing the NSRR, we have implemented data processing protocols that ensure de-identification and compliance with FAIR (Findable, Accessible, Interoperable, Reusable) principles. Heterogeneity stemming from intrinsic variation in the collection, annotation, definition, and interpretation of data has proven to be one of the primary obstacles to efficient sharing of datasets. Approaches employed by the NSRR to address this heterogeneity include (1) development of standardized sleep terminologies utilizing a compositional coding scheme, (2) specification of comprehensive metadata, (3) harmonization of commonly used variables, and (3) computational tools developed to standardize signal processing. We have also leveraged external resources to engineer a domain-specific approach to data harmonization. We describe the scope of data within the NSRR, its role in promoting sleep and circadian research through data sharing, and harmonization of large datasets and analytical tools. Finally, we identify opportunities for approaches for the field of sleep medicine to further support data standardization and sharing.",True,False,3.0,,national sleep research resource,,16.0,ok,nsrr | national sleep research resource,,nsrr,spacy,0.0,National Sleep Research Resource,True,3.0,True,True,,https://sleepdata.org,True,websearch_recovery: HIGH,1,200.0,https://sleepdata.org/,33,True,CRITICAL,Content: EBI; Content: NIH; Content: download data; Content: repository; Content: collection; Title: resource; Content: tool; Title: search; Content: download; Title: data; ★ TITLE BONUS: 'resource' in page title,False
39704901,Six genetic variants are associated with cardiovascular disease independently from canonical risk factors: a new method to refine GWAS results based on the UKBiobank phenotype database.,"This paper describes a novel methodology based on GWAS filtering, aimed to find novel phenotypes associated to genetic loci independently of canonical risk factors using the large database of UK Biobank. Genome wide association studies (GWAS) is an untargeted methodology able to identify novel gene variants associated with diseases. Novel gene-phenotype associations might be discovered by this method. UKBiobank was interrogated by an automated routine to search associations between hundreds of phenotypes and single nucleotide polymorphisms (SNPs) resulting from GWAS, using Cardiovascular Disease as investigated trait. Six gene variants associated with CVD, independently of canonical risk factors, were identified using a variants database of more than 400k genotyped subjects (rs9349379 PHACTR1;intragenic_variant, rs74617384 LPA; intron_variant, rs4977574 CDKN2B-AS1;intron_variant, rs11191846 STN1;intron_variant, rs3184504, SH2B3;missense_variant, rs2929155 ADAMTS7;synonymous_variant). Novel clinical and biochemical phenotypes have been associated to the variants. The phenotypical characterization of the loci helped to propose mechanistic links that could explain their connection to CVD.",True,False,3.0,,ukbiobank,,16.0,ok,,phactr1;intragenic_variant | rs74617384 | rs11191846 | adamts7;synonymous_variant,,spacy,0.0,Six genetic variants are associated with cardiovascular disease independently from canonical risk factors,True,5.0,False,False,,https://www.ukbiobank.ac.uk,True,websearch_recovery: HIGH,1,200.0,https://www.ukbiobank.ac.uk/,27,True,CRITICAL,Content: EBI; Content: gene; Content: biological; Content: mutation; Content: tool; Content: platform; Title: search; Content: query; Content: submit; Title: data; Content: server,False
